JFK,40.63980103,-73.77890015
LAX,33.94250107,-118.4079971
SEA,47.44900131,-122.3089981
MIA,25.79319954,-80.29060364
MSP,44.88199997,-93.22180176
LAS,36.08010101,-115.1520004
DWT,42.21239853,-83.35340118
IAH,29.9843998,-95.34140015
PDX,45.58869934,-122.5979996
