BWI,ISP,30067
BWI,JAN,11699
BWI,JAX,45456
BWI,JFK,4638
BWI,LAS,109573
BWI,LAX,108866
BWI,LGA,8723
BWI,LGB,897
BWI,LIT,11938
BWI,MCI,42953
BWI,MCO,181293
BWI,MDW,92477
BWI,MEM,15274
BWI,MHT,77586
BWI,MIA,42069
BWI,MKE,23869
BWI,MOB,75
BWI,MSN,4550
BWI,MSP,44229
BWI,MSY,54241
BWI,OAK,24298
BWI,OKC,18604
BWI,OMA,11291
BWI,ONT,14983
BWI,ORD,94838
BWI,PDX,26034
BWI,PHX,81952
BWI,PIT,14405
BWI,PNS,7591
BWI,PVD,95799
BWI,PWM,12522
BWI,RDU,43765
BWI,RNO,10055
BWI,ROC,14681
BWI,RSW,36027
BWI,SAN,66081
BWI,SAT,44111
BWI,SDF,43433
BWI,SEA,55460
BWI,SFO,57146
BWI,SJC,22324
BWI,SLC,39010
BWI,SMF,21287
BWI,SNA,14077
BWI,SRQ,5584
BWI,STL,66553
BWI,SYR,3002
BWI,TPA,111274
BWI,TUL,8096
BWI,TUS,13235
BWI,TYS,2517
BWI,MLB,584
BWI,ORF,10868
BWI,SAV,6130
BWI,SWF,196
BWI,EYW,880
BWI,NYC,14
BWI,DET,1827
BWI,PHF,88
BWI,DAL,19202
BWI,PIE,8
BWI,TLH,1123
BWI,GRR,7672
BWI,MYR,1247
BWI,ECP,3967
BWI,VPS,581
BWI,ICT,386
BWI,CID,45
BWI,GEG,2107
BWI,FNT,684
BWI,LEX,51
BWI,MGM,21
BWI,LAN,32
CAE,DCA,10142
CAE,EWR,6650
CAE,HPN,447
CAE,IAD,4861
CAE,ISP,213
CAE,JFK,1541
CAE,LGA,10464
CAE,NYC,52
CAE,SWF,269
CAE,WAS,18
CAE,ORD,540
CAE,MDW,156
CAE,DAL,1
CAE,DFW,161
CAK,DCA,2432
CAK,DEN,9219
CAK,DFW,5784
CAK,DTW,321
CAK,EWR,1962
CAK,FLL,6672
CAK,HOU,1744
CAK,HPN,277
CAK,IAD,191
CAK,IAH,2688
CAK,ISP,121
CAK,JFK,311
CAK,LAS,6161
CAK,LAX,4076
CAK,LGA,21776
CAK,MCI,1386
CAK,MCO,25579
CAK,MIA,2586
CAK,MKE,1196
CAK,MSP,2236
CAK,MSY,1537
CAK,OAK,219
CAK,ONT,349
CAK,PBI,1640
CAK,PHL,3611
CAK,PHX,3685
CAK,RDU,1295
CAK,RSW,11228
CAK,SAN,2347
CAK,SFO,2996
CAK,SJC,512
CAK,SNA,1101
CAK,SRQ,69
CAK,STL,1094
CAK,SWF,117
CAK,TPA,17150
CAK,CLT,7464
CAK,MDW,706
CAK,MHT,519
CAK,ORD,5710
CAK,PVD,756
CAK,GSO,14
CAK,IND,230
CAK,JAX,403
CAK,ORF,66
CAK,CVG,14
CAK,SAT,102
CAK,SEA,2099
CAK,SLC,176
CAK,DAL,234
CAK,LGB,9
CAK,PIE,482
CAK,SDF,17
CAK,MYR,76
CAK,PHF,13
CAK,PDX,283
CAK,WAS,1
CAK,NYC,1
CGX,SPI,20
CHI,CLE,59
CHI,DCA,21
CHI,DEN,84
CHI,DFW,15
CHI,DTW,4
CHI,ELP,5
CHI,EVV,2
CHI,EWR,213
CHI,FLL,18
CHI,HOU,10
CHI,IAD,1
CHI,IAH,126
CHI,JAX,7
CHI,LAS,13
CHI,LAX,54
CHI,LEX,3
CHI,LGA,19
CHI,LIT,8
CHI,LNK,2
CHI,MCO,23
CHI,MEM,20
CHI,MIA,13
CHI,MSP,5
CHI,MSY,20
CHI,NYC,6
CHI,OKC,5
CHI,OMA,5
CHI,ORF,5
CHI,PBI,8
CHI,PHL,14
CHI,PHX,25
CHI,RSW,13
CHI,SAN,27
CHI,SAT,22
CHI,SDF,3
CHI,SEA,22
CHI,SFO,21
CHI,SJC,10
CHI,SNA,10
CHI,SPI,93
CHI,SRQ,4
CHI,STL,213
CHI,TPA,17
CHI,WAS,13
CHI,DAY,2
CHI,GSO,7
CHI,ISP,4
CHI,MCI,10
CHI,MDT,4
CHI,ONT,8
CHI,PDX,12
CHI,PIT,6
CHI,PSP,1
CHI,RDU,1
CHI,ROC,2
CHI,SLC,4
CHI,SYR,1
CHI,TUL,3
CHI,TUS,6
CHI,CHS,1
CHI,PVD,3
CHI,CMH,4
CHI,RNO,23
CHI,EGE,1
CHI,JFK,1
CHI,PWM,3
CHI,SMF,1
CHI,TYS,1
CHI,CLT,3
CHI,MHT,1
CHI,OAK,1
CHI,COS,2
CHI,EFD,1
CHI,SWF,1
CHI,DTT,1
CHS,DCA,26530
CHS,EWR,22097
CHS,HPN,962
CHS,IAD,7969
CHS,ISP,1010
CHS,JFK,17447
CHS,LGA,26670
CHS,NYC,64
CHS,ORD,16393
CHS,SWF,610
CHS,WAS,11
CHS,FLL,2411
CHS,MDW,7032
CHS,MIA,2484
CHS,MHT,2644
CHS,PVD,4778
CHS,DAL,2050
CHS,DFW,6879
CHS,HOU,2607
CHS,IAH,3003
CHS,LAX,4734
